Plot,Rep,Genotype,accession,species,species_mex,origin,notes1,notes2,DTS_corr,DTA_corr,GDDTS_corr,GDDTA_corr,PH_corr,EH_corr,EN_corr,NBR_corr,SPAD_corr,LAE_corr,StPi_corr,StPu_corr,Predicted_N_corr,inv4m_introgression
2578,2,Zx.0580_P3_P1_P1.2.1.1,Zx.0580,Nobo,Mex,PV23-1066,,,74.76659131,72.49710153,827.54,790.88,200.366,99.934,1.881,1.433,24.21,5.059906346,0.003019596,-0.004738136,,no
2579,2,Zx.0090_P2_P5_P1.2.1.1,Zx.0090,Chal,Mex,PV23-467,,,74.27727877,70.8126102,820.179,763.949,197.943,72.334,1.909,1.403,28.764,5.06191195,0.00308095,-0.000107577,,no
2580,2,Zh.0030_P4_P3_P3.3.1.1,Zh.0030,Hueh,Hueh,PV23-1299,,,76.90891367,76.7994837,862.866,858.791,203.289,85.427,2.885,2.393,13.037,6.064051401,0.003142305,-0.000145908,,no
2581,2,Zl.0030_P2_P1_P1.3.1.1,Zl.0030,Zlux,Zlux,PV23-1501,,,76.94085913,76.63642796,864.169,857.914,219.391,80.258,1.914,2.435,39.152,6.066188436,0.003203659,-0.008819494,,no
2582,2,Zx.0500_P2_P2_P1.1.1.1,Zx.0500,Mesa,Mex,PV23-539,,,72.77578341,73.27846747,797.266,805.407,201.468,80.365,1.901,1.393,37.956,5.06840902,0.003265014,-0.013907332,,no
2583,2,Zx.0560_P4_P1_P1.1.1.1,Zx.0560,Dura,Mex,PV23-593,,,70.02479726,70.70447562,753.573,761.55,203.879,72.689,1.882,1.457,57.187,5.070692888,0.003326368,-0.000444933,,no
2584,2,Zv.0150_P4_P4_P2.2.1.1,Zv.0150,Bals,Bals,PV23-2264,,,70.11947444,70.82495688,755.2,765.734,168.815,63.242,1.9,1.431,30.83,6.072841378,0.003387722,-0.010052791,,no
2585,2,B73,B73,B73,B73,B73-PV24,,,73.93757669,71.83671408,821.021,784.06,205.157,82.773,1.877,1.375,36.117,5.075194676,0.003449077,-0.005061054,,no
2586,2,Zx.0540_P3_P5_P4.2.1.1,Zx.0540,Dura,Mex,PV23-822,,,71.64710216,71.37350117,782.593,776.969,167.843,62.922,1.865,2.402,50.838,5.077375901,0.003510431,-0.009793232,,no
2587,2,Zx.0550_P4_P3_P4.1.1.1,Zx.0550,Dura,Mex,PV23-705,,,71.85357635,71.63536743,784.888,780.645,195.852,78.559,1.853,1.388,47.223,6.079857488,0.003571786,-0.005515864,,no
2588,2,Zv.0200_P3_P4_P1.2.1.1,Zv.0200,Bals,Bals,PV23-1670,,,72.65706489,71.50330698,797.65,777.944,200.419,68.887,1.869,1.375,56.508,5.082507561,0.00363314,-0.010026366,,no
2589,2,Zd.0010_P2_P5_P3.1.1.1,Zd.0010,Zdip,Zdip,PV23-1994,,,74.90350571,74.6761276,833.911,829.536,185.273,74.775,1.875,2.332,20.816,6.0810356,0.003984901,-0.01243418,,no
2590,2,Zx.0560_P4_P4_P5.1.1.1,Zx.0560,Dura,Mex,PV23-644,,,70.09924711,70.80606526,755.688,766.355,192.264,97.43,2.858,1.344,35.987,4.07845811,0.003918188,0.99215624,,yes
2591,2,Zx.0140_P2_P3_P1.1.1.1,Zx.0140,Chal,Mex,PV23-486,,,74.89774205,74.54585661,835.127,828.666,203.788,73.78,2.87,2.358,23.26,5.076050005,0.003851474,-0.012041723,,no
2592,2,Zd.0020_P3_P3_P3.2.1.1,Zd.0020,Zdip,Zdip,PV23-1906,,,73.19916037,74.01490245,807.987,818.92,211.649,93.625,1.882,2.332,42.001,5.073944194,0.003784761,-0.007230611,,no
2593,2,Zl.0020_P3_P3_P1.5.1.1,Zl.0020,Zlux,Zlux,PV23-1423,,,77.39699349,79.01228235,870.481,895.618,189.91,72.095,1.906,2.39,31.678,5.071669885,0.003718048,-0.012143664,,no
2594,2,Zh.0030_P4_P5_P1.4.1.1,Zh.0030,Hueh,Hueh,PV23-1315,,,77.32169735,76.90278846,869.231,860.996,215.679,90.55,2.888,2.419,16.106,5.069606181,0.003651334,-0.002457065,,no
2595,2,Zx.0340_P2_P1_P2.4.1.1,Zx.0340,Chal,Mex,PV23-2533,,,73.0938427,72.48806923,802.333,792.624,208.09,95.24,2.907,2.357,16.651,5.06741504,0.003584621,-0.015840249,,no
2596,2,Zx.0570_P2_P2_P3.3.1.1,Zx.0570,Nobo,Mex,PV23-1165,,,72.2800945,72.85601939,791.439,799.373,154.946,51.152,1.92,1.403,30.028,5.065296416,0.003517908,-0.010672212,,no
2597,2,B73,B73,B73,B73,B73-PV24,,,74.2676021,72.02706723,823.204,784.345,190.866,82.343,1.891,1.364,22.497,5.063270926,0.003451194,-0.001916987,,no
2598,2,Zv.0010_P3_P4_P1.2.1.1,Zv.0010,Bals,Bals,PV23-1567,,,72.65199221,72.0467213,793.621,784.06,166.586,74.276,1.915,1.377,31.611,5.061252212,0.003384481,-0.001795192,,no
2599,2,Zv.0030_P1_P1_P1.2.1.1,Zv.0030,Bals,Bals,PV23-1323,,,72.15286866,72.73700802,785.107,794.926,222.082,88.91,2.887,2.409,47.445,5.059375414,0.003317768,-0.006340526,,no
2600,2,Zv.0480_P3_P5_P1.2.1.1,Zv.0480,Bals,Bals,PV23-2237,,,72.54713438,72.21444045,792.64,786.959,211.393,98.035,2.904,2.435,56.335,5.057555662,0.003251054,-0.006197687,,no
2601,2,Zh.0030_P4_P2_P1.2.1.1,Zh.0030,Hueh,Hueh,PV23-1285,,,73.84841361,73.52603587,815.856,810.177,180.012,71.314,1.88,1.44,48.079,5.055837183,0.003184341,-0.005868479,,no
2602,2,Zd.0040_P1_P5_P3.1.1.1,Zd.0040,Zdip,Zdip,PV23-988,,,72.93652909,78.30743846,797.247,882.276,202.143,78.819,1.935,0.428,50.011,5.054285485,0.003117628,-0.006010214,,no
2603,2,Zx.0560_P2_P3_P1.1.1.1,Zx.0560,Dura,Mex,PV23-559,,,73.09492682,72.63267416,803.681,794.176,204.615,86.627,1.918,2.393,38.776,6.053011498,0.003050914,-0.005684399,,no
2604,2,Zd.0030_P2_P1_P1.1.1.1,Zd.0030,Zdip,Zdip,PV23-849,,,72.7328874,71.32682607,795.672,772.964,218.022,78.253,1.908,2.358,14.505,6.051846585,0.002984201,-0.005760141,,no
2605,2,Zl.0020_P3_P4_P3.4.1.1,Zl.0020,Zlux,Zlux,PV23-1437,,,72.24854227,71.33131838,789.222,774.884,207.462,81.537,1.917,1.363,60.56,6.050674037,0.002917488,-0.005673603,,no
2606,2,Zv.0040_P3_P4_P1.1.1.1,Zv.0040,Bals,Bals,PV23-1340,,,70.92591937,70.10232813,766.939,753.85,208.809,84.911,1.908,2.351,47.096,5.049615047,0.002850775,-0.005662039,,no
2607,2,Zd.0010_P2_P5_P2.4.1.1,Zd.0010,Zdip,Zdip,PV23-1992,,,76.23652656,77.47097638,850.518,870.485,201.813,88.758,1.896,2.303,41.317,5.048188854,0.002784061,-0.014806315,,no
2608,2,Zd.0030_P2_P3_P2.2.1.1,Zd.0030,Zdip,Zdip,PV23-886,,,75.06399961,76.08354812,837.182,852.047,184.199,68.05,2.909,2.408,56.061,6.046511388,0.002717348,-0.00955396,,no
2609,2,Zx.0550_P1_P3_P1.1.1.1,Zx.0550,Dura,Mex,PV23-653,,,75.14163275,75.21088156,837.083,838.272,170.909,64.761,1.954,1.345,42.445,5.044788853,0.002650635,-0.005390729,,no
2610,2,Zd.0040_P1_P5_P4.4.1.1,Zd.0040,Zdip,Zdip,PV23-996,,,72.73587294,69.88384979,796.089,748.882,174.726,61.655,1.936,2.259,41.305,5.042373882,0.002583921,-0.005368588,,no
2611,2,Zx.0440_P2_P4_P1.2.1.1,Zx.0440,Mesa,Mex,PV23-845,,,71.86850988,73.85126186,784.18,815.188,203.994,102.489,2.911,1.282,36.561,4.039776473,0.002517208,-0.000516308,,no
2612,2,Zx.0580_P2_P1_P1.4.1.1,Zx.0580,Nobo,Mex,PV23-1000,,,70.52033746,69.38918333,761.81,741.61,179.129,69.56,2.914,1.274,28.365,5.036635803,0.002450495,-0.014371817,,no
2613,2,Zx.0100_P4_P5_P1.2.1.1,Zx.0100,Chal,Mex,PV23-391,,,70.85424165,72.53570988,766.418,793.493,200.816,81.615,1.919,1.271,46.553,4.033470057,0.002383781,-0.000592816,,no
2614,2,Zx.0400_P1_P2_P2.1.1.1,Zx.0400,Mesa,Mex,PV23-2419,,,71.54834327,71.28565194,777.581,773.164,185.764,70.175,1.902,1.276,54.11,4.030192442,0.002317068,-0.004836133,,no
2615,2,Zv.0080_P2_P5_P1.2.1.1,Zv.0080,Bals,Bals,PV23-1688,,,74.01940235,73.69824163,815.922,810.592,199.013,72.798,2.931,2.249,21.776,5.026634689,0.002250355,-0.004534193,,no
2616,2,Zv.0420_P3_P1_P1.3.1.1,Zv.0420,Bals,Bals,PV23-1626,,,72.28585235,71.02661956,788.992,767.396,216.653,85.53,1.932,2.222,58.367,6.022874227,0.002183641,-3.72E-05,,no
2617,2,Zx.0580_P2_P2_P1.3.1.1,Zx.0580,Nobo,Mex,PV23-1009,,,77.46339634,76.01941279,871.724,849.647,198.873,89.803,2.87,1.298,15.732,4.018806807,0.002342813,-0.00031588,,no
2618,2,Zx.0580_P3_P1_P2.2.1.1,Zx.0580,Nobo,Mex,PV23-1068,,,74.21017544,71.69609693,819.161,779.072,189.352,82.083,1.869,1.322,39.346,5.022465956,0.002414885,-0.004878435,,no
2619,2,Zv.0300_P1_P2_P2.1.1.1,Zv.0300,Bals,Bals,PV23-2104,,,72.75750206,71.29145939,797.806,774.11,212.114,88.432,2.84,1.346,41.686,5.025914174,0.002486957,-0.005248871,,no
2620,2,Zd.0010_P2_P1_P2.1.1.1,Zd.0010,Zdip,Zdip,PV23-1937,,,73.08686548,73.55066723,803.298,810.708,174.063,58.814,1.858,1.337,44.234,6.029075352,0.002559029,-0.001078503,,no
2621,2,Zx.0350_P1_P1_P2.2.1.1,Zx.0350,Mesa,Mex,PV23-2366,,,74.77997477,73.4126123,832.283,808.264,206.169,78.686,1.853,2.337,44.951,6.032119228,0.002631102,-0.014935993,,no
2622,2,Zx.0540_P3_P4_P3.5.1.1,Zx.0540,Dura,Mex,PV23-804,,,70.15453222,70.88038739,756.109,767.619,222.771,90.541,1.85,2.343,25.653,6.035133888,0.002703174,-0.001164786,,no
2623,2,Zd.0030_P2_P4_P2.1.1.1,Zd.0030,Zdip,Zdip,PV23-898,,,70.04365185,71.91429201,752.169,783.303,205.228,82.645,1.875,2.319,42.101,5.037602087,0.002775246,-0.006106715,,no
2624,2,Zx.0030_P2_P1_P2.2.1.1,Zx.0030,Chal,Mex,PV23-507,,,74.46410398,74.23838734,826.962,823.802,198.158,89.711,1.894,1.406,22.844,5.039884926,0.002847318,-0.006221202,,no
2625,2,Zv.0260_P2_P3_P2.1.1.1,Zv.0260,Bals,Bals,PV23-1799,,,73.39260866,74.10446475,810.081,822.616,211.241,84.986,1.849,2.47,35.863,6.041472538,0.002919391,-0.010476657,,no
2626,2,Zx.0550_P4_P3_P4.2.1.1,Zx.0550,Dura,Mex,PV23-706,,,73.56509145,71.48294523,808.513,776.957,203.691,81.691,1.836,1.368,50.92,6.043012298,0.002991463,-0.015820118,,no
2627,2,Zd.0030_P2_P2_P2.3.1.1,Zd.0030,Zdip,Zdip,PV23-870,,,70.25198638,70.10447506,755.69,754.528,177.555,46.833,1.85,1.419,16.197,5.044298205,0.003063535,-0.006765602,,no
2628,2,Zx.0370_P2_P3_P1.1.1.1,Zx.0370,Mesa,Mex,PV23-370,,,73.57171233,72.32329052,811.44,791.483,173.103,52.433,2.859,1.434,44.758,5.04521493,0.003135607,-0.006866202,,no
2629,2,Zv.0480_P2_P1_P1.1.1.1,Zv.0480,Bals,Bals,PV23-2211,,,71.05366712,70.30814035,768.493,756.699,216.593,85.106,2.85,2.432,57.097,5.046244084,0.00320768,-0.007042237,,no
2630,2,Zx.0580_P2_P1_P2.3.1.1,Zx.0580,Nobo,Mex,PV23-1004,,,70.41442591,71.60281824,759.451,778.251,202.149,83.426,2.86,2.471,54.163,5.047265366,0.003279752,-0.007057305,,no
2631,2,Zx.0410_P2_P1_P2.4.1.1,Zx.0410,Mesa,Mex,PV23-2472,sickly,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.003351824,-0.0074757,,no
2632,2,Zv.0080_P2_P4_P1.1.1.1,Zv.0080,Bals,Bals,PV23-1683,,,74.16903479,73.47303404,820.915,810.001,189.525,94.993,2.822,1.522,43.26,4.049806878,1.003423896,-0.007428378,,no
2633,2,Zv.0480_P3_P3_P1.1.1.1,Zv.0480,Bals,Bals,PV23-2231,,,71.86780895,73.15090805,781.59,802.708,191.886,100.661,2.846,1.518,43.516,4.051387351,0.003495969,-0.00785315,,no
2634,2,Zl.0050_P1_P1_P1.4.1.1,Zl.0050,Zlux,Zlux,PV23-1207,,,72.47070415,73.66473097,790.102,810.52,198.533,74.494,2.83,2.491,27.43,6.053074018,0.003568041,-0.00809173,,no
2635,2,Zv.0300_P1_P1_P1.2.1.1,Zv.0300,Bals,Bals,PV23-2097,,,76.9626917,75.96693209,860.589,847.013,228.997,80.831,1.857,2.456,19.802,6.054824252,0.003640113,-0.003640614,,no
2636,2,Zh.0020_P3_P2_P3.3.1.1,Zh.0020,Hueh,Hueh,PV23-1255,,,75.56593367,75.94016097,842.654,847.156,242.273,120.881,2.833,2.44,20.504,5.056724472,0.003712185,-0.003853461,,no
2637,2,Zx.0560_P4_P2_P1.5.1.1,Zx.0560,Dura,Mex,PV23-610,,,72.56229582,72.76164907,795.798,798.426,189.415,64.686,1.862,1.476,31.157,6.058640659,0.003784258,-0.012696431,,no
2638,2,Zx.0160_P2_P3_P2.2.1.1,Zx.0160,Chal,Mex,PV23-446,,,74.35859539,73.38526825,823.363,807.588,194.717,90.78,2.849,2.427,10.411,5.060659564,0.00385633,-0.017949418,,no
2639,2,Zx.0580_P3_P4_P1.3.1.1,Zx.0580,Nobo,Mex,PV23-1119,,,69.56965308,70.79112461,745.427,763.249,231.568,100.1,2.83,1.485,58.105,6.062760221,0.003928402,-0.004649089,,no
2640,2,Zv.0410_P2_P3_P2.1.1.1,Zv.0410,Bals,Bals,PV23-1653,,,76.63040532,77.89269353,859.266,877.963,228.161,104.656,1.848,1.454,40.921,6.06474138,0.004000475,-0.014417286,,no
2641,2,Zx.0570_P2_P2_P3.4.1.1,Zx.0570,Nobo,Mex,PV23-1166,,,73.42123004,73.88927798,811.099,817.178,189.338,69.194,3.824,1.394,51.894,5.066938943,0.004072547,-0.009585309,,no
2642,2,Zd.0010_P2_P3_P1.4.1.1,Zd.0010,Zdip,Zdip,PV23-1952,,,72.11180855,74.41648397,789.209,826.764,180.948,82.359,2.812,2.42,18.007,5.06897158,0.004144619,-0.014477575,,no
2643,2,Purple check,Purple,Check,Check,Purple check,,,72.30884547,71.67536752,791.184,780.925,NA,NA,NA,NA,NA,NA,0.004216691,-0.010361263,,no
2644,2,Zx.0580_P2_P5_P3.1.1.1,Zx.0580,Nobo,Mex,PV23-1047,,,72.11260943,72.54616431,787.687,794.316,183.321,71.38,2.817,1.393,65.782,4.073815594,0.004288764,-0.015033871,,no
2645,2,Zv.0120_P2_P5_P2.1.1.1,Zv.0120,Bals,Bals,PV23-1704,,,76.14684451,75.50635049,848.104,839.951,191.804,75.83,1.884,2.249,12.219,5.07412701,0.004604018,-0.017807654,,no
2646,2,Zl.0050_P1_P5_P1.3.1.1,Zl.0050,Zlux,Zlux,PV23-1225,,,74.34503119,74.6334635,821.305,827.175,195.981,81.461,1.866,1.26,21.556,6.071686428,0.004526587,-0.01305081,,no
2647,2,Zv.0470_P2_P3_P1.2.1.1,Zv.0470,Bals,Bals,PV23-2249,,,71.1504397,69.37214954,770.242,741.419,186.611,78.791,2.878,2.275,52.998,5.069417027,0.004449155,-0.017083057,,no
2648,2,B73,B73,B73,B73,B73-PV24,,,74.46254848,72.84293268,825.528,798.223,202.563,77.618,1.89,2.25,40.316,6.067453788,0.004371724,-0.012106876,,no
2649,2,Zd.0020_P3_P5_P2.2.1.1,Zd.0020,Zdip,Zdip,PV23-1928,,,77.67533011,74.84548008,871.472,830.087,186.971,78.066,1.914,2.311,9.28,5.065329198,0.004294293,-0.016854523,,no
2650,2,Zv.0160_P4_P3_P1.2.1.1,Zv.0160,Bals,Bals,PV23-1576,,,74.62013585,74.7448315,825.6,826.447,203.015,85.483,2.896,1.344,18.507,5.063426808,0.004216862,-0.007000763,,no
2651,2,Zd.0010_P2_P3_P2.1.1.1,Zd.0010,Zdip,Zdip,PV23-1954,,,76.41655044,75.34137741,851.794,837.653,218.867,76.126,1.915,2.289,37.564,6.06141286,0.004139431,-0.020213366,,no
2652,2,B73,B73,B73,B73,B73-PV24,,,73.62873663,72.72059603,810.878,795.844,219.344,92.992,1.927,2.341,43.27,5.059489899,0.004062,-0.014869482,,no
2653,2,Zx.0550_P1_P1_P2.1.1.1,Zx.0550,Dura,Mex,PV23-646,,,69.64042059,69.90201568,744.46,748.22,211.052,78.156,2.899,2.308,44.887,6.05767924,0.003984568,-0.00593189,,yes
2654,2,Zx.0470_P2_P2_P1.1.1.1,Zx.0470,Mesa,Mex,PV23-2350,,,72.04261472,69.93235337,780.674,748.131,182.695,69.093,1.923,2.327,45.467,6.05589374,0.003907137,-0.005620775,,no
2655,2,Zx.0520_P2_P2_P1.1.1.1,Zx.0520,Mesa,Mex,PV23-2290,,"short, ST",NA,NA,NA,NA,105.209,23.768,NA,NA,NA,NA,0.003829706,-0.009970527,,no
2656,2,Zx.0440_P1_P3_P1.3.1.1,Zx.0440,Mesa,Mex,PV23-833,,,73.946731,72.12734404,812.95,784.299,176.586,51.968,1.912,2.391,14.871,6.052708936,0.003752275,-0.009629062,,no
2657,2,Zx.0580_P2_P5_P3.2.1.1,Zx.0580,Nobo,Mex,PV23-1048,,,72.24286862,71.45728095,785.997,775.508,206.285,83.347,1.888,1.395,30.317,6.051262695,0.003674844,-0.009101452,,no
2658,2,Zx.0440_P2_P2_P1.1.1.1,Zx.0440,Mesa,Mex,PV23-840,,,75.32486897,73.25908466,833.112,802.01,195.506,69.963,1.942,2.38,33.658,6.049989649,0.003597412,-0.009046893,,no
2659,2,Zd.0030_P2_P2_P1.1.1.1,Zd.0030,Zdip,Zdip,PV23-864,,,71.48098484,72.60510802,773.742,792.399,178.09,60.88,1.925,2.34,28.034,6.048997805,0.003519981,-0.008528213,,no
2660,2,Zl.0050_P1_P5_P2.3.1.1,Zl.0050,Zlux,Zlux,PV23-1230,,,76.12159903,78.31997825,846.441,881.976,211.637,86.604,2.915,2.299,21.878,5.048116379,0.00344255,-0.008414369,,no
2661,2,Zx.0560_P4_P4_P3.2.1.1,Zx.0560,Dura,Mex,PV23-636,,,77.64403822,75.34525568,870.924,837.322,203.252,84.969,1.923,2.298,13.249,5.047226845,0.003365119,-0.008140603,,no
2662,2,Zl.0020_P3_P1_P1.1.1.1,Zl.0020,Zlux,Zlux,PV23-1396,,,75.33018062,75.13708546,835.76,834.665,189.816,65.406,1.913,1.28,24.9,6.04644861,0.003287688,-0.007942484,,no
2663,2,Zd.0020_P3_P4_P2.3.1.1,Zd.0020,Zdip,Zdip,PV23-1916,,,72.64820957,71.5263791,791.062,775.716,173.085,68.299,2.899,1.226,30.231,5.045299214,0.003210257,-0.016898565,,no
2664,2,Zd.0010_P3_P2_P1.1.1.1,Zd.0010,Zdip,Zdip,PV23-2010,,,72.47669561,73.15765033,792.73,804.587,198.797,78.633,2.911,2.327,41.48,6.043893384,0.003132825,-0.011455295,,no
2665,2,Zv.0490_P4_P2_P1.1.1.1,Zv.0490,Bals,Bals,PV23-2196,,,75.54136842,74.29767765,841.35,822.916,207.915,98.406,2.956,2.262,36.064,4.04243692,0.003055394,-0.007099191,,no
2666,2,Zx.0560_P2_P1_P1.1.1.1,Zx.0560,Dura,Mex,PV23-553,,,73.10414769,72.97405242,799.883,798.648,202.22,90.4,1.936,2.175,42.819,5.040282439,0.002977963,-0.006884561,,yes
2667,2,Zx.0570_P2_P5_P2.1.1.1,Zx.0570,Nobo,Mex,PV23-1199,,,72.19069029,71.93479405,787.194,783.287,215.006,86.362,1.911,2.201,35.467,6.037939674,0.002900532,-0.00184622,,no
2668,2,Zx.0550_P4_P4_P4.1.1.1,Zx.0550,Dura,Mex,PV23-726,,,72.787596,70.45633402,796.658,758.267,196.626,77.574,1.913,2.197,30.859,5.03504725,0.002823101,-0.015527701,,no
2669,2,Zv.0290_P2_P4_P1.2.1.1,Zv.0290,Bals,Bals,PV23-1745,,,70.06640237,70.58074738,750.969,760.495,178.69,73.761,1.918,1.201,28.432,5.032121468,0.00274567,-0.00158736,,no
2670,2,Zx.0370_P2_P4_P1.3.1.1,Zx.0370,Mesa,Mex,PV23-372,,,70.71404078,71.30778518,761.259,772.577,203.835,94.422,1.9,2.213,47.874,5.029072951,0.002668238,-0.00568105,,no
2671,2,Zx.0220_P2_P1_P1.2.1.1,Zx.0220,Chal,Mex,PV23-402,,,76.14977946,76.70056162,848.093,857.144,180.071,74.086,1.929,2.192,18.124,5.025730494,0.002590807,-0.005238731,,no
2672,2,Zd.0010_P3_P2_P2.3.1.1,Zd.0010,Zdip,Zdip,PV23-2017,,,75.39113784,78.01540192,837.204,877.163,154.492,58.781,1.929,1.172,50.402,5.022168882,0.002513376,-0.000607391,,no
2673,2,B73,B73,B73,B73,B73-PV24,,,73.54951109,74.08865667,807.989,816.815,214.116,81.973,1.936,2.145,45.823,6.029226959,0.002761297,-0.000917008,,no
2674,2,Zx.0550_P4_P5_P2.1.1.1,Zx.0550,Dura,Mex,PV23-743,,,75.31813331,74.78666464,836.453,828.591,194.753,78.313,0.936,2.162,12.056,6.032696391,0.002844087,-0.005621371,,no
2675,2,Zx.0570_P2_P2_P4.3.1.1,Zx.0570,Nobo,Mex,PV23-1170,,,71.89606816,72.40942364,782.031,791.342,181.497,61.651,2.908,2.179,46.92,5.035938444,0.002926877,-0.006139819,,yes
2676,2,Zd.0030_P2_P4_P4.3.1.1,Zd.0030,Zdip,Zdip,PV23-909,,,76.26760474,75.69980755,853.649,844.507,191.281,78.971,1.926,2.164,48.994,5.038879658,0.003009668,-0.002126767,,no
2677,2,Zx.0580_P3_P2_P3.2.1.1,Zx.0580,Nobo,Mex,PV23-1093,,,75.01325804,74.59312506,834.76,826.845,211.111,95.748,2.922,1.157,22.433,5.041692702,0.003092458,-0.016153526,,no
2678,2,Zd.0010_P3_P5_P1.3.1.1,Zd.0010,Zdip,Zdip,PV23-2068,,,73.44205584,73.08667594,808.861,802.407,198.362,72.487,1.92,3.158,46.35,6.044468249,0.003175248,-0.00256521,,no
2679,2,Zv.0290_P2_P1_P1.1.1.1,Zv.0290,Bals,Bals,PV23-1734,,,70.37826421,72.13580827,756.479,785.537,215.432,82.465,1.946,2.131,56.104,6.046690937,0.003258038,-0.007703609,,no
2680,2,Zx.0550_P4_P5_P3.2.1.1,Zx.0550,Dura,Mex,PV23-749,,,69.83196846,70.46326603,749.458,760.173,211.986,84.404,1.966,2.216,56.044,6.048722418,0.003340828,-0.008022699,,yes
2681,2,Zv.0240_P2_P1_P1.2.1.1,Zv.0240,Bals,Bals,PV23-2172,,,73.77500717,74.32095514,815.167,824.693,181.745,82.557,1.922,2.281,43.549,5.050053092,0.003423618,0.987515173,,no
2682,2,Zd.0010_P2_P2_P2.1.1.1,Zd.0010,Zdip,Zdip,PV23-1946,,,73.94686854,73.68360275,813.472,810.995,210.929,83.152,1.911,2.181,9.285,6.051330349,0.003506408,-0.01803417,,no
2683,2,Zl.0040_P4_P1_P1.1.1.1,Zl.0040,Zlux,Zlux,PV23-1448,,,75.62475802,75.28754494,841.95,837.508,205.574,79.196,1.925,2.237,11.435,6.052348591,0.003589198,-0.009183279,,no
2684,2,Zl.0020_P3_P3_P2.1.1.1,Zl.0020,Zlux,Zlux,PV23-1424,,,73.93326963,74.48979703,815.768,825.256,210.919,81.708,1.936,2.257,26.867,6.052993694,0.003671988,-0.009485759,,no
2685,2,Zd.0020_P3_P3_P2.3.1.1,Zd.0020,Zdip,Zdip,PV23-1902,,,73.40749381,73.4598821,804.883,806.444,202.177,70.299,1.928,2.26,11.479,6.053748965,0.003754778,-0.009863774,,no
2686,2,Zv.0410_P2_P1_P1.2.1.1,Zv.0410,Bals,Bals,PV23-1647,,,77.7674539,77.74159441,873.962,873.24,228.46,90.533,1.939,2.304,19.423,5.054495894,0.003837569,-0.010082348,,no
2687,2,Zx.0430_P1_P3_P1.2.1.1,Zx.0430,Mesa,Mex,PV23-2441,,,75.61611354,75.39276167,839.087,837.338,199.687,82.571,1.957,2.345,18.54,5.05535391,0.003920359,-0.010706674,,no
2688,2,Zh.0020_P3_P1_P1.3.1.1,Zh.0020,Hueh,Hueh,PV23-1240,,,74.54221846,74.58841544,825.184,827.42,185.289,84.906,2.902,1.361,20.896,5.056494876,0.004003149,-0.010867929,,no
2689,2,Zv.0280_P1_P4_P1.2.1.1,Zv.0280,Bals,Bals,PV23-2124,,,74.25447776,73.25647215,819.161,802.998,185.47,82.488,1.927,1.357,14.251,5.057812243,0.004085939,-0.01150283,,no
2690,2,Zd.0030_P2_P4_P3.2.1.1,Zd.0030,Zdip,Zdip,PV23-903,,,73.8658332,71.76293039,810.808,778.408,196.068,86.272,1.911,2.328,49.372,5.059245651,0.004168729,-0.011951528,,no
2691,2,Zh.0030_P4_P4_P2.2.1.1,Zh.0030,Hueh,Hueh,PV23-1308,,,74.36025084,76.06051067,820.15,847.145,191.619,72.61,2.938,1.29,54.266,6.060755665,0.004251519,-0.007707809,,no
2692,2,Zd.0030_P2_P2_P3.1.1.1,Zd.0030,Zdip,Zdip,PV23-873,,,72.96020548,73.03189919,799.797,799.793,201.119,80.719,1.914,2.269,48.711,6.062431802,0.004334309,-0.008122565,,no
2693,2,Zd.0010_P3_P2_P3.3.1.1,Zd.0010,Zdip,Zdip,PV23-2022,,,74.95015357,74.85356547,833.073,831.305,182.612,69.624,2.943,2.3,57.43,5.064142291,0.004417099,-0.017160588,,no
2694,2,Zv.0220_P3_P5_P2.2.1.1,Zv.0220,Bals,Bals,PV23-1785,,,74.74035188,74.47839236,827.848,824.811,198.378,86.831,1.931,2.245,12.371,5.065974666,0.004499889,-0.0226011,,no
2695,2,Zd.0010_P2_P5_P1.4.1.1,Zd.0010,Zdip,Zdip,PV23-1987,,,75.94757353,77.88700257,847.896,874.498,209.803,89.253,1.912,3.299,35.771,5.067907263,0.004582679,-0.00948159,,no
2696,2,Zl.0020_P3_P1_P3.2.1.1,Zl.0020,Zlux,Zlux,PV23-1407,,,75.00756744,73.99445197,832.968,816.113,194.073,78.88,1.93,1.265,35.412,5.069736239,0.00466547,-0.019425814,,no
2697,2,Zx.0410_P2_P1_P1.4.1.1,Zx.0410,Mesa,Mex,PV23-2470,,,69.79987184,72.00007576,749.661,785.092,190.015,73.454,2.906,2.202,57.323,5.071793216,0.00474826,-0.014766824,,no
2698,2,Zx.0580_P2_P4_P2.2.1.1,Zx.0580,Nobo,Mex,PV23-1033,,,71.491284,70.53753028,776.639,760.987,193.438,81.638,2.895,2.227,50.485,5.073692414,0.00483105,-0.019830546,,no
2699,2,Zh.0030_P4_P2_P1.3.1.1,Zh.0030,Hueh,Hueh,PV23-1286,,,74.68641481,74.80585318,827.495,830.191,217.188,97.316,2.883,2.213,45.326,5.075899708,0.00491384,-0.015885181,,no
2700,2,Zv.0260_P2_P3_P2.2.1.1,Zv.0260,Bals,Bals,PV23-1800,,,74.48546047,74.68338849,823.533,827.164,187.361,76.692,1.901,2.203,49.773,5.078279081,0.00499663,-0.020728215,,no
