Plot,Rep,Genotype,Species,species_mex,origin,notes1,notes2,GDDTS_corr,GDDTA_corr,PH_corr,EH_corr,NBR_corr,SPAD1_corr,SPAD2_corr,StPu_corr,StPi_corr,BW_corr,BL_corr,SL_corr
4684,2,Zd.0010_P2_P5_P1.1.1.1,Zdip,Zdip,PV23-1984,,,981.4885501,972.6594142,198.0264254,55.40700534,0.657454752,45.75180366,21.23419059,0.010823785,0.026242441,8.950802598,59.99800166,13.63851861
4685,2,Zv.0010_P3_P5_P1.2.1.1,Bals,Bals,PV23-1568,,,878.0334989,855.6555145,186.3693005,50.96301728,0.591442681,45.90616253,41.32594883,0.009305028,1.035037416,7.714638586,59.39818596,13.83445122
4686,2,Zx.0470_P2_P4_P2.1.1.1,Mesa,Mex,PV23-2360,,,867.92603,859.3530176,177.1240742,62.30772586,0.632366342,57.00319937,38.96168042,0.010239295,0.033761032,8.406335029,61.25345722,11.41429633
4687,2,Zx.0560_P2_P3_P1.2.1.1,Dura,Mex,PV23-560,,,845.5840271,816.9042657,177.5034889,45.44210384,1.589378817,55.59273559,14.41559165,0.010393569,0.047415377,6.859846743,65.87435002,12.80425358
4688,2,Zx.0550_P4_P3_P4.2.1.1,Dura,Mex,PV23-706,,,874.582605,849.330302,168.0391942,53.70470841,0.852050392,48.48511616,32.75149538,0.008894692,0.047738359,6.55172988,50.7499663,13.19507689
4689,2,Zv.0250_P2_P3_P1.2.1.1,Mesa,Mex,PV23-2274,,,885.8675668,852.6248111,155.6152801,37.58378341,1.727819672,63.52692548,44.4991886,0.009976114,0.070987438,8.108818747,56.43383809,11.38817333
4690,2,B73,B73,B73,,,,910.8477485,888.3238832,183.1211256,55.66943084,0.823971929,56.49329178,24.38681558,0.006742093,0.04618723,6.784759461,56.16533425,13.7706314
4691,2,Zx.0560_P4_P2_P2.4.1.1,Dura,Mex,PV23-612,,,889.319639,897.9986211,203.0636377,80.71021745,0.548100101,60.99324595,53.38902768,0.010581194,0.070538926,8.46691501,64.34895529,12.77104961
4692,2,Zx.0470_P2_P3_P1.1.1.1,Mesa,Mex,PV23-2353,,,921.5170181,899.7876156,200.1893403,79.590551,0.632438298,54.64355687,26.27659101,0.007756917,1.025596494,8.151708094,56.03673679,14.35625382
4693,2,B73,B73,B73,,,,935.1787531,860.5856613,174.9514579,69.77391158,1.320609202,52.03889905,29.58957351,0.005174807,0.050011645,7.026369253,54.58976741,14.14874304
4694,2,B73,B73,B73,,,,919.0525304,891.8195763,177.8985421,59.89736369,0.674374789,58.59828845,48.34218819,0.005552028,0.039663437,7.272647386,56.19733067,13.13498725
4695,2,Zx.0490_P4_P3_P1.2.1.1,Mesa,Mex,PV23-2311,,,893.656123,889.3906192,183.3163146,64.80932802,1.477257656,54.89515176,41.31818642,0.004885639,0.05083643,6.903540714,52.68051228,13.33512619
4696,2,Zv.0370_P3_P3_P1.1.1.1,Bals,Bals,PV23-1601,,,867.1509056,859.7984337,214.1650105,90.08455603,1.577755255,60.48415472,50.314314,0.00395801,0.058255263,7.382097416,59.91491415,15.32787149
4697,2,Zv.0300_P1_P2_P2.1.1.1,Bals,Bals,PV23-2104,,,884.7422176,859.9566241,185.768833,62.0543718,0.578740703,59.89002688,42.76044703,0.003296164,0.039437465,8.162210757,66.33053725,15.13857959
4698,2,B73,B73,B73,,,,895.6687304,889.4929078,187.6965623,77.81762481,2.477635481,61.69268289,40.66385958,0.004208175,0.032215196,7.28279242,55.48586922,13.54628755
4699,2,Zv.0200_P3_P4_P2.1.1.1,Bals,Bals,PV23-1672,,,872.3598711,860.6615039,215.098508,68.91658977,0.674695367,54.98981321,43.58757486,0.004858937,0.021218805,8.251297793,54.19883814,13.14659533
4700,2,Zl.0040_P4_P5_P2.1.1.1,Zlux,Zlux,PV23-1495,NG,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4701,2,Zd.0010_P3_P2_P2.3.1.1,Zdip,Zdip,PV23-2017,,,904.4066505,932.7146828,130.2486141,40.56133879,1.634830091,51.13016709,32.82232854,0.00703257,0.007454257,8.530277057,54.45308874,11.1688076
4702,2,Zv.0060_P4_P2_P1.2.1.1,Bals,Bals,PV23-1531,,,888.5067271,865.5846675,166.142926,60.63615285,1.552442679,57.37958154,35.73558939,0.009841228,0.052516411,7.845993405,51.1825441,12.18409848
4703,2,B73,B73,B73,,,,909.0639504,886.5980431,183.2320534,55.54580371,0.830649891,52.97958544,35.23475886,0.005986519,0.028255865,8.564640935,54.51978369,13.3841567
4704,2,Zx.0140_P2_P1_P1.1.1.1,Chal,Mex,PV23-481,,,867.9682846,850.6716233,191.7308966,73.41013725,1.737017426,52.31255258,44.14913534,0.009204942,0.053113569,7.689710094,56.30962668,15.60212866
4705,2,Zd.0010_P2_P2_P2.5.1.1,Zdip,Zdip,PV23-1949,,,840.5359706,831.8850883,156.1194611,52.47763308,0.863740144,60.26903696,18.00403723,0.008107934,0.029888262,6.533704321,49.44315049,14.40940814
4706,2,B73,B73,B73,,,,873.7781205,859.9397866,183.50876,67.1564825,0.603344072,58.57364952,41.67125733,0.009591234,0.029555112,7.242831062,47.77705598,13.61890649
4707,2,B73,B73,B73,,,,929.073877,872.8684163,176.0538044,50.9692058,1.6483219,51.77984891,26.32087238,0.009421391,0.015851094,7.390097855,61.5574305,13.62923275
4708,2,Zl.0050_P1_P5_P3.3.1.1,Zlux,Zlux,PV23-1235,,,971.4052559,981.380557,202.2698147,80.59231043,0.609082267,56.77743387,30.18892937,0.008471564,0.017032209,6.898798504,53.49571988,13.44965115
4709,2,Zx.0580_P3_P5_P3.2.1.1,Nobo,Mex,PV23-1133,,,881.8765961,859.0545862,203.968004,101.0445757,0.676537991,49.7168127,32.50111189,0.009974768,1.008097162,5.334913832,42.68193535,13.45396233
4710,2,Zv.0250_P2_P5_P1.2.1.1,Mesa,Mex,PV23-2276,,,890.4857052,871.322944,194.9340155,64.77148616,1.639134766,54.67814182,39.92951704,0.008237229,0.009998346,7.644563141,60.63589745,15.46491407
4711,2,Zh.0030_P4_P1_P2.1.1.1,Hueh,Hueh,PV23-1279,,,907.3439815,924.6737477,194.6184933,67.58707099,0.733374201,57.27473344,29.52803745,0.010550324,0.011940221,10.58631621,54.58554599,14.28267503
4712,2,Zv.0480_P3_P5_P1.1.1.1,Bals,Bals,PV23-2236,,,796.5070975,802.4286628,174.9793755,49.41100894,0.084845085,52.1476938,34.62141968,0.012335501,0.008891712,7.136820303,56.99090619,11.89194639
4713,2,Zx.0570_P2_P2_P4.3.1.1,Nobo,Mex,PV23-1170,,,819.3810745,807.630298,197.425336,69.17580647,1.744733755,56.02893678,40.33675601,0.009042421,0.992033157,7.710320045,52.70127884,15.49102573
4714,2,Zx.0550_P4_P1_P2.1.1.1,Dura,Mex,PV23-673,,,877.909596,879.7600993,178.4284566,57.12480306,0.854501166,51.45019591,38.81849677,0.011825379,0.008941164,7.260809531,51.83024161,13.31548723
4715,2,Zx.0010_P4_P2_P1.3.1.1,Chal,Mex,PV23-2491,,,877.4852333,845.3222662,186.9124586,169.0100594,1.291831749,53.57045095,33.1436762,0.010697593,-0.013799798,7.807709759,51.99744301,14.3183811
4716,2,B73,B73,B73,,,,939.4012197,919.3752073,168.9211028,55.07941959,0.838166,59.31717997,42.02563199,0.01320828,-0.019879876,7.924013864,58.00310027,12.32525123
4717,2,Zv.0390_P2_P1_P1.1.1.1,Bals,Bals,PV23-2084,,,876.5969359,927.5480914,200.5854812,65.25040026,1.838940518,60.97597708,43.25386618,0.012804211,-0.017343152,7.380772317,54.52866582,14.34043534
4718,2,Zx.0400_P1_P4_P1.3.1.1,Mesa,Mex,PV23-2422,,,872.0936649,857.6314929,168.3172837,57.70642695,0.68146953,45.21033829,38.88540503,0.010445178,-0.015866405,7.231567633,58.66327836,13.35448822
4719,2,B73,B73,B73,,,,902.2179411,869.0082698,186.0584199,70.149733,0.949011863,59.32733904,29.33894145,0.009258843,-0.039946862,7.552515904,61.99275035,13.55893569
4720,2,Purple Check,Check,Check,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4721,2,Zl.0010_P1_P3_P1.5.1.1,Zlux,Zlux,PV23-1393,,,899.9333737,899.0838266,168.161981,42.98017345,1.02588321,61.93694402,46.19926205,0.007905458,-0.057784914,8.488000285,57.49576035,12.77173397
4722,2,B73,B73,B73,,,,907.5723125,886.5693838,180.511367,74.23860577,1.086675487,51.35929264,42.99360708,0.008794167,-0.064750953,7.600970861,58.89989943,13.7769615
4723,2,Zx.0540_P3_P4_P4.4.1.1,Dura,Mex,PV23-806,,,879.9024501,877.7762513,183.0064753,65.0153844,1.187085834,53.19599545,41.77338295,0.010425562,-0.06710048,7.908825162,66.43890772,13.98390148
4724,2,B73,B73,B73,,,,914.2713182,870.2606749,172.5141935,55.81304469,1.859092307,56.02027913,21.76347948,0.006996907,-0.090063318,8.081866063,63.11900244,13.38997184
4725,2,Zx.0570_P2_P4_P1.4.1.1,Nobo,Mex,PV23-1190,,,887.3659864,844.4209398,166.2861603,49.83123146,1.87471438,63.22011393,47.9431209,0.008795967,-0.0865084,9.030554248,68.92584836,12.5989849
4726,2,B73,B73,B73,,,,899.8064969,866.6992501,179.6748404,63.92380631,1.203599371,54.49524269,36.05213726,0.01223659,-0.064010764,8.059008618,60.65811494,13.99302311
4727,2,Zd.0010_P2_P3_P3.1.1.1,Zdip,Zdip,PV23-1959,,,897.1971545,875.9461437,141.1677424,61.10285395,0.104580868,57.35909914,47.2714302,0.010617141,-0.06208407,6.352853291,52.34556462,12.78627169
4728,2,Zd.0030_P2_P2_P2.5.1.1,Zdip,Zdip,PV23-872,,,828.904878,828.3767785,117.8988297,12.88625138,0.045695176,50.13866639,10.17610379,0.009740356,-0.055480639,6.641784369,49.98191343,10.38132704
4729,2,Zl.0030_P2_P2_P1.1.1.1,Zlux,Zlux,PV23-1504,,,908.8481208,905.5398143,196.9109746,91.72180276,1.926981299,56.23801154,46.15986075,0.014034734,-0.038139763,7.192469653,51.49117456,12.38257546
4730,2,Zl.0040_P4_P3_P3.2.1.1,Zlux,Zlux,PV23-1472,,,858.4156383,843.0327468,190.1087285,62.39957504,0.97328899,62.43632954,47.813864,0.011117543,-0.038139897,7.910829632,68.19228493,13.96927891
4731,2,Zv.0220_P3_P1_P2.2.1.1,Bals,Bals,PV23-1772,,,907.3174586,893.4135207,205.5359328,91.21771624,1.707894914,55.52407859,46.95934284,0.012315757,-0.014181196,7.792501304,52.92876303,15.36524242
4732,2,Zx.0010_P4_P1_P1.2.1.1,Chal,Mex,PV23-392,,,848.9345993,835.6090995,206.9448921,84.02766407,0.8672863,61.59471159,54.5266445,0.014686652,-0.015694168,8.34449116,66.26080899,14.35159338
4733,2,Zv.0100_P3_P1_P1.1.1.1,Bals,Bals,PV23-2140,,,893.6730456,861.270683,172.3768856,45.07945872,0.868177725,56.54103123,39.8969592,0.015102569,-0.018188173,6.890601874,53.80067068,13.73679753
4734,2,Zx.0580_P3_P5_P4.3.1.1,Nobo,Mex,PV23-1137,,,850.0179662,847.2385505,178.4083271,50.1428287,0.32325984,56.39954369,41.61315622,0.012603723,-0.011996613,8.37715588,64.45814808,12.93029636
4735,2,Zx.0540_P3_P3_P4.1.1.1,Dura,Mex,PV23-789,,,849.977706,822.0963103,162.9055831,57.28604744,0.886958587,55.48469545,19.68571002,0.013743343,0.010908343,7.232981719,54.15056262,12.52772464
4736,2,Zd.0040_P1_P5_P2.3.1.1,Zdip,Zdip,PV23-985,,,806.0536379,807.970137,171.8288824,50.26950363,0.777609111,61.16907526,50.90131573,0.010972214,-0.005803204,5.084951367,58.07635857,12.90349645
4737,2,Zx.0080_P1_P3_P1.4.1.1,Chal,Mex,PV23-2508,,,827.1786245,846.3366699,168.2658716,58.36760817,0.117439625,50.29379782,31.68303206,0.01427712,0.011268054,7.91353924,55.81416098,11.70454209
4738,2,Zv.0470_P2_P4_P1.1.1.1,Bals,Bals,PV23-2253,,,876.4660195,830.1441762,204.7628504,81.37962908,1.765030133,58.12724173,38.88655439,0.012503771,0.014532807,7.964677136,57.24852616,14.69528888
4739,2,Zl.0020_P3_P1_P3.4.1.1,Zlux,Zlux,PV23-1409,,,905.7358372,885.166265,190.9425934,63.41278203,1.669320976,55.93735477,39.78490502,0.010202507,0.012797343,8.624062442,65.32884004,14.07745386
4740,2,Zd.0010_P2_P5_P2.4.1.1,Zdip,Zdip,PV23-1992,,,927.1930199,917.9928096,196.8944062,59.58258234,1.704950599,55.58257902,42.45341067,0.011951885,0.011078374,8.715007162,63.79433186,13.26636567
4741,2,Zv.0070_P4_P5_P1.2.1.1,Bals,Bals,PV23-1621,,,829.7659572,822.5665434,155.1986665,54.09485687,1.635579159,50.04920971,32.13826108,0.010460528,0.020158422,7.678939289,73.21674803,11.86188022
4742,2,Zv.0410_P2_P4_P2.1.1.1,Bals,Bals,PV23-1658,,,909.6514221,936.2278866,188.0708351,75.49791711,0.672798466,54.35683421,10.96746165,0.011422209,0.019074521,8.76979659,71.27639356,14.44126341
4743,2,Zx.0570_P2_P3_P3.1.1.1,Nobo,Mex,PV23-1182,,,887.0018765,841.9812798,197.6825645,72.76062047,1.625710355,59.75479933,50.31543536,0.011603908,1.032823565,8.121694337,55.28393819,15.23071704
4744,2,Zv.0240_P2_P3_P2.1.1.1,Bals,Bals,PV23-2181,,,838.6826114,814.8880634,156.4645406,45.18544766,0.8838954,69.35305586,45.54624667,0.010132469,0.033159526,9.211517726,56.9299239,12.42095472
4745,2,Zx.0540_P3_P4_P3.5.1.1,Dura,Mex,PV23-804,,,930.6216981,926.7818136,190.2122451,67.23014065,1.754882482,49.99804093,37.28991611,0.011241341,0.056354128,6.966435567,48.57088776,13.51334732
4746,2,Zx.0540_P3_P2_P1.2.1.1,Dura,Mex,PV23-767,,,844.8058548,823.6918348,144.8000755,54.47562584,-0.153707923,42.96554775,31.67469654,0.008034787,0.031429138,6.640369267,45.15462255,12.19498321
4747,2,Zv.0490_P4_P2_P1.2.1.1,Bals,Bals,PV23-2197,,,904.4784666,895.1110758,198.7479255,170.6645929,1.566102903,64.06561058,54.47528823,0.011901373,0.055581274,7.720924255,64.0944449,13.59447683
4748,2,Zv.0480_P2_P2_P1.2.1.1,Bals,Bals,PV23-2217,,,857.5903038,865.0936936,174.8753906,51.66906089,0.646923387,56.31681455,NA,0.009104599,0.010370361,7.704675268,56.44751335,13.97871156
4749,2,Zx.0570_P2_P1_P2.1.1.1,Nobo,Mex,PV23-1145,,,843.1177067,829.7239132,194.7201341,54.93774117,1.332720581,60.11583936,48.67571611,0.006550004,1.034457368,9.478970497,71.27866585,14.37025076
4750,2,Zx.0470_P2_P1_P2.1.1.1,Mesa,Mex,PV23-2348,,,923.925015,860.6551707,189.8619786,45.09036026,1.68540894,48.98324134,NA,0.006954745,1.023731977,8.225623626,60.97928695,12.45558449
4751,2,B73,B73,B73,,,,914.2129255,874.053157,191.589101,62.95794016,1.488538615,48.5936229,40.70711742,0.006315869,0.034488725,8.757654376,70.67153565,13.45484956
4752,2,Zd.0020_P3_P5_P2.2.1.1,Zdip,Zdip,PV23-1928,,,954.4686395,891.4526876,165.805961,66.10961339,0.590194673,51.70107912,38.60522436,0.005415735,0.041448588,6.837913293,52.62826623,13.04671686
4753,2,Zx.0480_P1_P3_P2.1.1.1,Mesa,Mex,PV23-2465,,,857.2026946,845.310704,178.2543124,53.20944166,2.614355485,51.23627363,38.67284943,0.001701431,0.068791006,8.111730845,58.6156245,12.45255063
4754,2,Zx.0380_P2_P5_P2.1.1.1,Mesa,Mex,PV23-2392,,,883.5498216,874.1251555,214.0364901,91.19080114,2.512680863,58.61782011,42.67228327,0.002594191,1.062156908,8.930918623,NA,15.96108591
4755,2,B73,B73,B73,,,,875.5847782,844.935125,182.2810915,54.39386561,2.70955689,58.19893752,47.49228631,0.003225683,0.051687894,9.598574802,61.9549279,14.1622327
4756,2,Zd.0020_P2_P3_P1.2.1.1,Zdip,Zdip,PV23-1845,,,872.7804998,843.4056622,185.0919495,55.25315208,2.357071637,63.82587009,57.33642024,0.002813551,0.062660461,10.35188306,58.1564349,13.97732787
4757,2,Zx.0480_P1_P3_P2.2.1.1,Mesa,Mex,PV23-2466,,,905.2658023,863.769808,186.1865721,65.94429436,1.671837388,55.9235381,17.62123671,0.005360754,0.038776941,8.177794122,61.83300808,12.98622703
4758,2,Zd.0010_P2_P3_P1.5.1.1,Zdip,Zdip,PV23-1953,,,902.8773051,878.0389702,187.9821813,42.85359418,2.592022102,44.37072706,40.7328063,0.008150141,0.084145794,9.294463994,71.49336958,12.70242579
4759,2,Zx.0550_P1_P5_P1.2.1.1,Dura,Mex,PV23-662,,,842.2841681,851.4070036,191.9191523,79.5363294,0.873562293,54.06985839,45.13130155,0.004276171,1.06010719,6.314525511,48.67350771,13.90333445
4760,2,Zv.0210_P1_P5_P1.2.1.1,Bals,Bals,PV23-1765,,,878.6213983,845.8022301,209.1633605,91.13002813,1.78373726,65.501469,59.04612503,0.007475344,0.085102838,8.941371989,59.51618745,14.0220477
4761,2,B73,B73,B73,,,,932.0912162,890.3666656,155.2126989,48.92032263,0.914484116,47.65482035,31.50258217,0.006359091,0.061937494,6.787317704,54.10479294,11.72994861
4762,2,Zv.0470_P2_P1_P1.1.1.1,Bals,Bals,PV23-2238,,,851.0830618,854.2081015,186.2193748,70.35697466,1.658119429,56.6535889,45.17241235,0.007823151,0.061589264,7.398338856,58.58741187,12.93995199
4763,2,Zv.0300_P1_P1_P2.1.1.1,Bals,Bals,PV23-2099,,,873.5029262,837.1411654,195.4252865,72.0064477,0.707123481,62.55145128,11.02556011,0.007634069,0.04777894,6.947111312,59.70266892,13.5506982
4764,2,Zd.0030_P2_P1_P1.5.1.1,Zdip,Zdip,PV23-853,,,947.3187918,909.0488704,257.4351418,107.5857578,2.671926762,44.43874661,29.39791134,0.006665003,0.048745459,7.756583808,66.75519224,14.57148395
4765,2,Zx.0220_P2_P5_P1.4.1.1,Chal,Mex,PV23-2499,,,817.0936649,824.020959,196.0784876,74.12648846,1.743310828,62.1663492,50.91494736,0.008148977,0.039501801,7.89251401,62.43160011,13.07609583
4766,2,Zv.0280_P3_P2_P1.1.1.1,Bals,Bals,PV23-2130,,,885.4576535,882.0280924,201.1264322,76.07168024,1.709510427,52.51487022,40.54854725,0.006392225,0.041028076,8.70086278,61.84996186,13.78724735
4767,2,Zd.0010_P3_P2_P1.4.1.1,Zdip,Zdip,PV23-2013,,,857.0404099,857.1017974,175.9800826,76.1945235,0.806650066,47.39827203,52.35239868,0.008686122,0.042561615,7.440208232,64.53932009,13.80506242
4768,2,Zv.0420_P3_P1_P1.1.1.1,Bals,Bals,PV23-1625,,,838.2355159,829.1538717,144.5291983,50.35096256,1.159862475,60.55839526,27.45104788,0.01045211,0.039106515,6.987310419,51.9627653,10.51419352
4769,2,Zv.0230_P1_P2_P1.2.1.1,Bals,Bals,PV23-1717,,,817.8436172,806.7922308,200.1372065,94.39817099,0.820147087,60.32743203,49.17134077,0.007139844,0.021867836,7.656554849,53.87313049,13.51292095
4770,2,Zv.0470_P2_P3_P1.2.1.1,Bals,Bals,PV23-2249,,,847.840189,836.5334863,172.2496426,57.49611006,-0.070999003,52.33703015,35.35744841,0.009903611,0.038438854,7.802102144,62.68808482,12.93682812
4771,2,Zl.0040_P4_P3_P2.2.1.1,Zlux,Zlux,PV23-1467,,,878.2414367,877.8451796,183.7674632,58.34117656,0.364337712,54.04612985,32.28623407,0.00875662,0.015429746,7.543569022,49.73106013,13.03900952
4772,2,Zx.0100_P4_P1_P1.1.1.1,Chal,Mex,PV23-381,,,924.0550679,893.2727632,160.715398,46.15714576,1.90802894,50.58223095,7.670986361,0.011248087,0.009186159,6.654170497,48.70527102,14.14509053
4773,2,Zv.0140_P3_P5_P1.1.1.1,Bals,Bals,PV23-1819,,,864.442529,868.6877038,200.219809,81.88585157,0.905757251,50.23091023,28.40125603,0.010824778,0.011694183,9.205167887,65.29522604,13.55945846
4774,2,Zx.0560_P2_P3_P2.4.1.1,Dura,Mex,PV23-564,,,877.0780852,881.7316316,179.7091202,52.80600127,1.74478635,61.25558357,36.434257,0.008446474,0.013297857,8.150330904,60.39321982,14.37266645
4775,2,Zx.0430_P1_P1_P1.3.1.1,Mesa,Mex,PV23-2437,,,908.2716698,863.1177708,227.1546162,93.71686448,3.008380466,55.86347025,49.68889208,0.007240834,-0.010485361,10.16595144,65.98975693,15.27625256
4776,2,Zv.0160_P4_P5_P1.2.1.1,Bals,Bals,PV23-1581,,,910.5325627,895.2564102,189.8308499,79.81139171,0.960110085,59.96136842,49.13491758,0.010150586,-0.010221672,8.945125304,65.72902372,14.58911751
4777,2,B73,B73,B73,,,,906.7678675,848.5974824,176.723078,63.82675266,2.0768014,63.05912398,37.95117788,0.005848762,-0.027210476,7.692289299,59.37141399,13.18748598
4778,2,Zx.0100_P4_P2_P1.2.1.1,Chal,Mex,PV23-384,,,883.0770034,865.4354075,184.9570653,59.98291926,1.13381262,54.4779179,41.34649049,0.00671809,-0.033379584,7.701509329,54.49975543,14.09212123
4779,2,Zx.0080_P1_P1_P1.1.1.1,Chal,Mex,PV23-425,,,918.5870996,871.2171376,212.5149322,84.83330728,1.231283417,50.41396399,NA,0.008330068,-0.034799338,7.106090957,56.29114715,15.19865446
4780,2,Zx.0520_P4_P2_P1.2.1.1,Mesa,Mex,PV23-2304,,,798.8017473,804.1617481,184.2639045,60.84357087,1.901145888,63.64009376,59.91803871,0.004881959,-0.056736189,8.876318032,61.35152446,14.00447711
4781,2,Zv.0080_P2_P4_P1.1.1.1,Bals,Bals,PV23-1683,,,872.8106635,851.3488672,176.9256446,70.89422867,-0.061998623,60.63219895,18.00854183,0.008981359,0.949124633,8.321482785,62.11724391,13.20649076
4782,2,Zx.0580_P2_P3_P2.2.1.1,Nobo,Mex,PV23-1018,,,870.5451377,800.4373107,131.0376708,19.8127136,0.269796955,39.50430694,10.91858992,0.012432176,-0.029560397,7.25245469,55.46163025,12.10084631
4783,2,Zx.0570_P2_P1_P3.2.1.1,Nobo,Mex,PV23-1151,,,932.4018307,966.8766852,209.4193659,100.9657417,2.174051009,55.76803082,6.938951189,0.010822896,0.971294457,6.949398482,48.98848881,15.69457356
4784,2,B73,B73,B73,,,,907.8105261,866.9573197,177.2040404,52.89694263,2.118852809,65.35068203,42.34462261,0.009956262,-0.023026131,8.542066796,63.3926722,13.59028813
4785,2,Zx.0540_P3_P3_P1.2.1.1,Dura,Mex,PV23-775,,,835.4913999,823.7805542,201.3906608,83.0454926,1.003941056,54.75563496,38.22930625,0.014260773,-0.006443484,7.297140416,51.69618037,13.39234368
4786,2,Zd.0010_P3_P2_P1.3.1.1,Zdip,Zdip,PV23-2012,,,830.69739,836.754336,176.8285896,68.17657952,1.053821579,55.76121636,41.48416549,0.011353703,-0.007024885,8.7205161,60.61459291,12.37995488
4787,2,Zx.0400_P1_P1_P2.3.1.1,Mesa,Mex,PV23-2416,,,862.0458703,839.66684,193.5000706,70.51911668,0.791633637,58.35734804,18.33030286,0.012562016,0.016527905,6.607646004,54.38384816,14.0768654
4788,2,Zv.0210_P1_P4_P2.2.1.1,Bals,Bals,PV23-1762,,,864.1741341,855.4609014,194.0981585,69.83958288,1.953809699,55.13710658,34.7978965,0.014942981,0.014777353,6.86530316,52.75556632,12.66414294
4789,2,B73,B73,B73,,,,940.4530679,894.4006236,176.6399378,68.29592806,1.957116957,64.19330565,43.46796887,0.015368936,0.012197979,8.017102786,57.63608791,13.45024339
4790,2,Zd.0040_P1_P3_P1.1.1.1,Zdip,Zdip,PV23-946,,,940.1855158,893.1393347,220.6965686,61.56880106,2.414328272,57.66262228,43.48323093,0.012880105,0.018435601,9.609200249,69.4303517,16.04461803
4791,2,Zv.0260_P2_P5_P1.2.1.1,Bals,Bals,PV23-1805,,,844.9320377,849.624591,174.1585213,47.7138154,0.979698103,58.95939518,40.75410427,0.01402972,0.04149285,8.670275201,62.55149425,13.04286412
4792,2,Zv.0260_P2_P3_P2.1.1.1,Bals,Bals,PV23-1799,,,889.3361173,863.7273246,207.0286871,67.5299703,0.871226193,57.555924,46.06730689,0.01126857,0.025012402,8.427064639,63.89423007,14.8193281
4793,2,Zx.0510_P1_P5_P1.1.1.1,Mesa,Mex,PV23-2343,,,863.3245749,840.7194801,212.4231945,80.34813337,1.210871373,62.69309149,39.24604127,0.014583446,0.042379103,8.559885394,69.1329514,14.2208943
4794,2,B73,B73,B73,,,,898.4057906,868.2964309,185.9036692,68.03916449,0.857014541,60.73909674,45.64625595,0.012820066,0.046000468,7.314495849,59.5479075,12.71196488
4795,2,Zl.0010_P1_P2_P3.5.1.1,Zlux,Zlux,PV23-1389,,,928.6172333,908.6302847,194.105897,59.77249838,1.758670048,63.16162066,41.44124885,0.010528777,0.044660976,9.57643469,75.48413439,14.79425336
4796,2,Zv.0140_P3_P1_P2.1.1.1,Bals,Bals,PV23-1809,,,934.3965845,927.6878407,206.1299265,83.71335467,0.790888732,54.41872719,36.70664529,0.01228814,0.043331732,6.168872104,55.27623143,13.98311122
4797,2,Zx.0030_P2_P2_P1.2.1.1,Chal,Mex,PV23-509,,,819.5391578,829.6499349,203.5731587,73.10846269,0.717751535,59.4963527,50.78891409,0.010806778,1.052751476,6.533228942,51.39464508,15.67842448
4798,2,Zd.0020_P3_P2_P4.3.1.1,Zdip,Zdip,PV23-1893,,,868.7851317,863.3413062,178.678979,65.53310885,1.751248296,52.31377124,54.51630342,0.011778453,0.051919249,8.323656067,63.52368334,13.75749897
4799,2,Zl.0020_P3_P1_P2.4.1.1,Zlux,Zlux,PV23-1404,,,877.9969483,881.9870229,168.6289864,66.96485272,1.700760844,58.61996649,22.6634141,0.011970137,0.065808204,8.174520152,68.48036065,14.04656503
4800,2,Zh.0020_P3_P2_P1.3.1.1,Hueh,Hueh,PV23-1245,,,1085.395709,1078.070018,149.8176947,40.67394586,0.955869114,31.22439454,17.29434003,0.010508674,0.066181723,5.463002826,51.5660951,13.53633494
